Date Range,Actual Volatility,Predicted Volatility,Model
1983-06-10 to 1983-06-23,0.277252345446199,0.3912950682627273,LinearRegression
2003-06-13 to 2003-06-26,0.23594339073801546,0.3423562110212036,LinearRegression
1994-06-23 to 1994-07-07,0.5242547762710728,0.3206127301977709,LinearRegression
1984-11-26 to 1984-12-07,0.3907897271779916,0.37953228251703686,LinearRegression
1987-08-06 to 1987-08-19,0.3169300539966018,0.38316135882849156,LinearRegression
2009-02-18 to 2009-03-03,0.39404016023228383,0.3159503629276905,LinearRegression
1994-02-28 to 1994-03-11,0.12630903543564628,0.36757420050317335,LinearRegression
1992-10-09 to 1992-10-22,0.3063621274115411,0.369922265618805,LinearRegression
2000-06-29 to 2000-07-13,0.43835298497756137,0.35629484257135086,LinearRegression
2003-01-06 to 2003-01-17,0.31655460439545036,0.36083746688094365,LinearRegression
1987-12-29 to 1988-01-12,0.4613297342403672,0.40019322571363203,LinearRegression
1990-09-20 to 1990-10-03,0.406452787484571,0.41211090299920805,LinearRegression
2016-03-15 to 2016-03-29,0.14078767162444766,0.19592047086058828,LinearRegression
2009-01-05 to 2009-01-16,0.45537596050946594,0.40354315324433815,LinearRegression
1995-02-24 to 1995-03-09,0.57974264054287,0.40503728673922407,LinearRegression
1997-09-19 to 1997-10-02,0.778589583455768,0.41025822625727804,LinearRegression
1983-07-25 to 1983-08-05,0.12438023960452667,0.4550436293060084,LinearRegression
1992-04-06 to 1992-04-20,0.36212291767498406,0.39639913103027674,LinearRegression
1983-08-08 to 1983-08-19,0.7398528598852906,0.39114117680589455,LinearRegression
2022-09-02 to 2022-09-16,0.3035935929385664,0.27398610099350146,LinearRegression
1981-06-05 to 1981-06-18,0.4774444495333819,0.3753532186872643,LinearRegression
1994-02-11 to 1994-02-25,0.22572195448707813,0.34311177207224647,LinearRegression
2009-07-27 to 2009-08-07,0.21510579314910014,0.2377287460062307,LinearRegression
2000-10-09 to 2000-10-20,0.6467136254565109,0.3458115695247368,LinearRegression
2002-07-16 to 2002-07-29,0.27604955256818825,0.509223831456753,LinearRegression
2006-09-14 to 2006-09-27,0.15294864526358576,0.280084567867595,LinearRegression
2009-05-29 to 2009-06-11,0.25145051332571877,0.3112950658777074,LinearRegression
1988-03-24 to 1988-04-07,0.27873764310406945,0.368956038641047,LinearRegression
1993-08-24 to 1993-09-07,0.3457400868567875,0.41244064970543903,LinearRegression
1994-10-31 to 1994-11-11,0.2500009182323649,0.41133393928097906,LinearRegression
1995-04-07 to 1995-04-21,0.23288609069203298,0.36710047809869684,LinearRegression
2003-07-14 to 2003-07-25,0.339239519144765,0.31273538216903385,LinearRegression
2018-05-21 to 2018-06-04,0.0751869571734554,0.20955113618719792,LinearRegression
2019-07-17 to 2019-07-30,0.4536071342593084,0.16859569872013105,LinearRegression
2010-03-02 to 2010-03-15,0.07742258501552503,0.2116896334157812,LinearRegression
2008-06-02 to 2008-06-13,0.27066636189445215,0.4548548857375351,LinearRegression
1991-11-26 to 1991-12-10,0.21434323872163666,0.40281448566585026,LinearRegression
2013-06-04 to 2013-06-17,0.2290508731736783,0.18450280872654018,LinearRegression
2010-04-28 to 2010-05-11,0.3137558283128066,0.2918116816317037,LinearRegression
1981-01-13 to 1981-01-26,0.5659826262843228,0.35982928257000796,LinearRegression
2000-08-11 to 2000-08-24,0.2946498891493054,0.3615569275281081,LinearRegression
2022-04-11 to 2022-04-25,0.4258947671516926,0.31025894073150306,LinearRegression
2004-01-02 to 2004-01-15,0.17912402928842874,0.3905866011962119,LinearRegression
2013-06-18 to 2013-07-01,0.060464029527842786,0.2446095489159773,LinearRegression
1990-08-08 to 1990-08-21,0.4535417589673738,0.43733394619813665,LinearRegression
2021-05-27 to 2021-06-10,0.13803569096924043,0.07566009059748585,LinearRegression
2001-06-13 to 2001-06-26,0.3821916479230811,0.3210417421857352,LinearRegression
2014-06-16 to 2014-06-27,0.12663101249247252,0.15606202015636889,LinearRegression
2007-11-08 to 2007-11-21,0.30513426561223006,0.24534707568694963,LinearRegression
2007-06-05 to 2007-06-18,0.14175548892080903,0.28196141056869667,LinearRegression
1996-04-18 to 1996-05-01,0.48453710281955154,0.3531214541236451,LinearRegression
